state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_binary,unique_id,total_charges,account_length_group_years,yrr_group
KS,124,510,false,false,0,247.2,84,42.02,161.9,130,13.76,170.3,73,7.66,6.1,6,1.65,1,false,0,85cdc088-ebef-41a0-97de-7928e3f0ae1d,65.09,8-12,$60.00 - $79.99
NH,97,408,false,true,28,283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65,1,false,0,78d5dae2-988a-4bc4-94bb-b8c9f2925e0d,79.62,8-12,$60.00 - $79.99
IL,134,408,false,false,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1,false,0,bc38f430-c636-4001-b4f6-af798ed67107,50.63,8-12,$40.00 - $59.99
CA,75,408,false,false,0,166.3,125,28.27,158.2,86,13.45,256.7,80,11.55,6.1,5,1.65,1,false,0,6a0db923-cd84-42bb-a89d-a614a43a9d94,54.919999999999995,4-8,$40.00 - $59.99
MS,68,415,false,true,34,160,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,false,0,875bf33a-6234-49fe-805b-73063706ef2b,53.899999999999991,4-8,$40.00 - $59.99
WA,86,510,false,false,0,150.5,92,25.59,120.3,95,10.23,271.2,96,12.2,9,2,2.43,1,false,0,7cb572c7-1d76-46a1-8e2a-c2cfb06c2475,50.449999999999996,4-8,$40.00 - $59.99
MD,61,415,false,false,0,260,123,44.2,210.5,127,17.89,234.7,70,10.56,9,3,2.43,1,true,1,afcf908f-a8a6-42af-b5c5-aa66e54582bf,75.080000000000013,4-8,$60.00 - $79.99
KS,74,415,false,true,32,174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9,4,2.43,1,false,0,152499d7-4c66-4bf1-8f3a-4bd8c3887678,69.070000000000007,4-8,$60.00 - $79.99
MN,92,510,false,false,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9,4,2.43,1,false,0,12055700-25e9-4dfa-9e4c-4a05cbb18854,67.59,4-8,$60.00 - $79.99
KS,127,415,false,true,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9,4,2.43,1,false,0,ddcca8cc-8e4b-4ee8-bdb0-83ffe21f2375,53.15,8-12,$40.00 - $59.99
ND,145,415,false,false,0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9,13,2.43,1,true,1,8ab05d25-29d5-4a3c-918c-213bf0bc58e9,79.42,12-16,$60.00 - $79.99
WY,120,415,false,true,24,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9,13,2.43,1,false,0,ad2cb522-50a1-48bb-9a4d-a7b3a39b6cb4,68.570000000000007,8-12,$60.00 - $79.99
MD,63,415,false,true,25,230.3,82,39.15,165.6,96,14.08,227.7,125,10.25,9,2,2.43,1,false,0,92021d6a-db57-4e37-887e-f6fa6c071693,65.91,4-8,$60.00 - $79.99
NY,77,415,false,false,0,184.7,130,31.4,194,105,16.49,249.1,91,11.21,9,4,2.43,1,false,0,d385ee93-bfe3-48b3-8d37-d775071409e8,61.53,4-8,$60.00 - $79.99
VA,176,415,false,false,0,216.7,91,36.84,233.9,104,19.88,231.1,110,10.4,9,4,2.43,1,false,0,3acd8151-0fb4-4982-b470-0f0c033ead40,69.550000000000011,12-16,$60.00 - $79.99
ID,92,415,true,false,0,173.1,140,29.43,240.3,105,20.43,233.2,117,10.49,9,5,2.43,1,false,0,6c2ea055-ff3b-4a0f-83de-757557685dd3,62.78,4-8,$60.00 - $79.99
NH,152,510,false,false,0,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,9,2,2.43,1,false,0,728a101b-291c-4a00-8960-b6e9decc016f,61.680000000000007,12-16,$60.00 - $79.99
CA,142,415,false,false,0,108.1,81,18.38,146.9,115,12.49,197.6,84,8.89,9,7,2.43,1,false,0,afadcfa2-464f-4fc2-8d28-dbee8bfd6b1a,42.19,8-12,$40.00 - $59.99
AL,80,415,false,false,0,209.9,109,35.68,226.1,56,19.22,154.2,121,6.94,9,5,2.43,1,false,0,096e21c9-4674-4c0b-83e3-5748db5cd14f,64.27,4-8,$60.00 - $79.99
MN,61,415,false,false,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9,6,2.43,1,false,0,875a65b0-49cb-4134-aaa7-9f665d64110c,67.92,4-8,$60.00 - $79.99
OK,149,510,false,false,0,117.2,99,19.92,227.7,74,19.35,221.7,141,9.98,9,7,2.43,1,false,0,24431e97-368b-43a9-a0ae-1090cfc62b27,51.68,12-16,$40.00 - $59.99
MD,115,408,false,false,0,254.8,97,43.32,153.5,110,13.05,217.6,117,9.79,9,4,2.43,1,false,0,a9ad9934-c1b6-4d74-bc9e-68242ab4934f,68.59,8-12,$60.00 - $79.99
PA,142,408,true,true,23,102.2,103,17.37,229.7,110,19.52,176.3,100,7.93,9,4,2.43,1,false,0,8a0eb23a-d358-4fac-85c6-fd734ec10cfb,47.25,8-12,$40.00 - $59.99
TX,130,415,false,false,0,159.9,70,27.18,236.8,127,20.13,227.9,95,10.26,9,1,2.43,1,false,0,b0aeabf7-259c-4c6d-b755-0816f3703a7e,60,8-12,$60.00 - $79.99
UT,32,510,false,true,26,243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9,9,2.43,1,false,0,6ba358ca-2101-4982-ac84-16b9d2f69a1a,71.76,0-4,$60.00 - $79.99
CT,74,510,false,false,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9,2,2.43,1,false,0,20108e4d-f707-4a4e-b1cf-743b30dcd0fe,61.48,4-8,$60.00 - $79.99
SC,90,408,false,true,31,118.5,92,20.15,257.9,76,21.92,186.2,96,8.38,9,6,2.43,1,false,0,1f8a7c4c-2389-4db0-944a-bd73f0f48a7e,52.88,4-8,$40.00 - $59.99
MD,176,408,false,false,0,201.9,101,34.32,154.7,78,13.15,164.4,79,7.4,9,2,2.43,1,false,0,3494ff3f-87bd-401a-8c09-17ec5ae77d03,57.3,12-16,$40.00 - $59.99
KS,123,415,false,false,0,163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9,10,2.43,1,false,0,aa79f135-7efd-4dd4-a3b9-317139addf4a,58.93,8-12,$40.00 - $59.99
WI,13,510,false,false,0,167.4,117,28.46,223.5,102,19,215.8,108,9.71,9,3,2.43,1,false,0,e9a8981c-db8a-4119-8a57-023fcbe0b8f7,59.6,0-4,$40.00 - $59.99
NM,77,408,true,false,0,192.7,82,32.76,198,91,16.83,204.2,95,9.19,9,6,2.43,1,false,0,5535d70c-3f64-49f0-9735-e7b60c5176d2,61.209999999999994,4-8,$60.00 - $79.99
NV,87,408,false,true,48,178.8,91,30.4,246.8,106,20.98,262.4,119,11.81,9,8,2.43,1,false,0,1e7e00a3-f501-4870-b0da-7d6a4ba7b002,65.62,4-8,$60.00 - $79.99
NC,135,510,false,true,18,180.1,90,30.62,152.5,65,12.96,258.2,85,11.62,12.7,9,3.43,1,false,0,f34a3266-c6fe-4a51-b206-5de3459c073a,58.629999999999995,8-12,$40.00 - $59.99
CO,131,415,false,true,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,false,0,d50a0a10-1568-41f2-ab5c-98f85515b371,65.84,8-12,$60.00 - $79.99
SD,27,408,false,false,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1,false,0,35749370-e289-4409-aa7d-3ffe9d7dc109,70.79,0-4,$60.00 - $79.99
WA,46,510,false,false,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,false,0,73a82c7a-d52f-458d-8490-78e78dcc076a,48.87,0-4,$40.00 - $59.99
SD,122,415,true,true,40,216.4,80,36.79,249.7,90,21.22,185.9,99,8.37,12.7,4,3.43,1,false,0,6a822a1f-1486-4edb-a652-5f0f5464bf57,69.81,8-12,$60.00 - $79.99
MS,117,415,false,false,0,189.8,122,32.27,235.6,94,20.03,270.8,120,12.19,12.7,2,3.43,1,false,0,1b4b3ecb-228c-47cb-8575-be338afc7719,67.920000000000016,8-12,$60.00 - $79.99
PA,122,415,false,false,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,false,0,fe860d91-1d65-4cea-a27a-24cf075f3038,36.089999999999996,8-12,$20.00 - $39.99
AR,57,510,false,false,0,192.8,68,32.78,158,86,13.43,235.5,105,10.6,12.7,6,3.43,1,false,0,dbddcd19-3b42-4b7d-8e43-abeb97c4984f,60.24,4-8,$60.00 - $79.99
WV,116,415,false,false,0,255.5,93,43.44,224.4,122,19.07,317.3,85,14.28,12.7,4,3.43,1,true,1,2b2a85f8-7fa9-4ab3-9031-7b5db81fb491,80.22,8-12,$80.00 - $99.99
VA,128,415,false,false,0,216,111,36.72,153.7,115,13.06,227,74,10.22,12.7,4,3.43,1,false,0,fed0fd93-08c9-4e7e-af7d-10e2a93d45ef,63.43,8-12,$60.00 - $79.99
NH,56,415,false,true,24,121.7,87,20.69,184,76,15.64,266.6,98,12,12.7,3,3.43,1,false,0,05b80185-00ad-4e3c-a33e-3efebb479ad2,51.76,4-8,$40.00 - $59.99
HI,137,510,false,true,20,268.5,91,45.65,128.8,121,10.95,146.4,98,6.59,12.7,6,3.43,1,false,0,5952dc15-6db4-4a4f-ad8d-8ba6bc2d009d,66.62,8-12,$60.00 - $79.99
WY,104,408,false,false,0,183.6,133,31.21,120.7,98,10.26,215.1,112,9.68,12.7,2,3.43,1,false,0,b5e48f20-f210-498b-a354-af9832f78ccd,54.58,8-12,$40.00 - $59.99
AZ,127,415,false,false,0,145,106,24.65,230.3,99,19.58,164.9,103,7.42,12.7,3,3.43,1,false,0,c62ed0b4-d0f0-4464-ba7b-0242e298590c,55.08,8-12,$40.00 - $59.99
KY,90,415,false,false,0,193.7,83,32.93,154.2,79,13.11,299,60,13.46,12.7,3,3.43,1,false,0,42df6986-01ca-4034-b39a-1550f75ca1d9,62.93,4-8,$60.00 - $79.99
VA,164,415,false,false,0,123.3,78,20.96,170,85,14.45,165.9,78,7.47,12.7,2,3.43,1,false,0,2bfda6af-a0ab-4d9b-9d80-5d201216e3cb,46.309999999999995,12-16,$40.00 - $59.99
MD,45,415,false,false,0,78.2,127,13.29,253.4,108,21.54,255,100,11.48,18,3,4.86,1,false,0,05f8c5ed-0cca-4d02-886a-228b89c1e365,51.17,0-4,$40.00 - $59.99
UT,73,415,false,false,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18,5,4.86,1,false,0,2df08251-73dd-4a30-bf3b-76bf5a211952,58.19,4-8,$40.00 - $59.99
CO,81,408,false,false,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18,2,4.86,1,false,0,6ffb8870-75fe-4750-9636-c7157cda6d6d,50.42,4-8,$40.00 - $59.99
UT,57,415,false,false,0,202,100,34.34,168.9,90,14.36,231.8,119,10.43,3.4,4,0.92,1,false,0,596e05c4-a067-4b56-8daa-18aac99808d5,60.050000000000004,4-8,$60.00 - $79.99
FL,129,415,true,false,0,267.4,78,45.46,204.2,85,17.36,111.7,146,5.03,5.9,4,1.59,1,false,0,0219c002-d542-4212-95b3-3732255e2aa0,69.44,8-12,$60.00 - $79.99
WI,94,510,false,false,0,177.1,112,30.11,194,112,16.49,146.7,108,6.6,5.9,4,1.59,1,false,0,0f468268-a149-41b6-a4a0-9117abd3fe35,54.79,4-8,$40.00 - $59.99
FL,127,415,false,false,0,266.6,106,45.32,264.8,168,22.51,207.2,119,9.32,5.9,2,1.59,1,true,1,cbb5c05f-b5f6-40e4-aeea-626ca5c5c084,78.740000000000009,8-12,$60.00 - $79.99
HI,118,415,false,false,0,133.4,113,22.68,121,92,10.29,254.7,129,11.46,5.9,4,1.59,1,false,0,57cdb621-8981-4795-a067-ff9c90f597f8,46.02,8-12,$40.00 - $59.99
LA,69,415,false,true,37,155,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,false,0,5601da45-9301-4689-80d4-abb2c1bcee70,46.510000000000005,4-8,$40.00 - $59.99
SC,36,415,false,false,0,184.6,132,31.38,193.7,69,16.46,283.5,83,12.76,5.9,3,1.59,1,false,0,ef1ad4af-542d-41df-87d0-bd51c88c59d6,62.190000000000005,0-4,$60.00 - $79.99
FL,41,415,false,true,41,207.3,95,35.24,137.3,120,11.67,115.7,74,5.21,5.9,3,1.59,1,false,0,ad37e5ed-20ca-448b-9b0f-22a095bee77b,53.710000000000008,0-4,$40.00 - $59.99
LA,43,415,false,false,0,241.9,101,41.12,129.4,121,11,264.8,104,11.92,5.9,3,1.59,1,false,0,4af21839-bc19-4328-bf77-069cbb9448c1,65.63,0-4,$60.00 - $79.99
OR,155,408,false,true,30,128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1,false,0,10cbee7f-3a60-464a-923d-21999200df27,51.150000000000006,12-16,$40.00 - $59.99
AR,93,415,false,false,0,131.9,91,22.42,203.8,92,17.32,205.6,121,9.25,6.8,3,1.84,1,false,0,cb3a5022-b50e-4b10-86dc-586ba256813a,50.830000000000005,4-8,$40.00 - $59.99
IN,60,408,false,false,0,220.6,57,37.5,211.1,115,17.94,249,129,11.21,6.8,3,1.84,1,false,0,9abc85f2-2c72-406e-820f-afff7eefb215,68.490000000000009,4-8,$60.00 - $79.99
MD,117,415,false,true,23,198.1,86,33.68,177,86,15.05,180.5,92,8.12,6.8,6,1.84,1,false,0,6a7870e8-9ab9-4ccc-8518-12fa78dfa080,58.690000000000005,8-12,$40.00 - $59.99
LA,128,415,false,false,0,148.5,105,25.25,243,106,20.66,255.2,114,11.48,6.8,2,1.84,1,false,0,f5ee0550-0fd5-48f4-80d4-f51fcdcf7e69,59.230000000000004,8-12,$40.00 - $59.99
RI,102,510,false,false,0,184.6,133,31.38,166.8,94,14.18,225.2,105,10.13,6.8,8,1.84,1,false,0,e42cdb5a-2dfc-4aeb-aaf0-5bf81eff28e8,57.530000000000008,8-12,$40.00 - $59.99
NV,41,510,false,false,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,false,0,0b5a0669-0eec-4d14-9df3-bcb51a91ea68,60.11,0-4,$60.00 - $79.99
SD,106,415,false,false,0,94.8,113,16.12,283.2,95,24.07,219.3,106,9.87,6.8,4,1.84,1,false,0,80500a4e-5836-472e-b5cd-ae4e833f72bd,51.9,8-12,$40.00 - $59.99
ME,66,510,false,false,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,false,0,775f4f91-0f52-4a3e-96d6-58c2ceee0ad0,65.65,4-8,$60.00 - $79.99
NE,159,415,false,false,0,189.1,105,32.15,246.1,147,20.92,242,106,10.89,10.4,5,2.81,1,true,1,158ca586-ffb2-4c26-be14-0c6b73c0ea38,66.77,12-16,$60.00 - $79.99
PA,135,415,false,true,46,172.6,77,29.34,203.4,102,17.29,264.2,108,11.89,10.4,2,2.81,1,false,0,7835ae8f-23a8-49ef-8113-2c1d60428d57,61.33,8-12,$60.00 - $79.99
FL,100,415,false,false,0,303,93,51.51,175.6,89,14.93,135.2,102,6.08,10.4,5,2.81,1,true,1,a0c5de8d-9700-459c-88ee-7ea1bcf81ea5,75.33,8-12,$60.00 - $79.99
DE,29,415,false,false,0,163.7,109,27.83,207.3,88,17.62,266.2,101,11.98,10.4,2,2.81,1,false,0,4da59244-4512-4bc9-b42d-837b9409070c,60.240000000000009,0-4,$60.00 - $79.99
MN,152,415,false,false,0,317.8,60,54.03,152.9,100,13,123.4,63,5.55,10.4,7,2.81,1,true,1,af48d2fe-b902-495d-ad43-85c15f63f93c,75.39,12-16,$60.00 - $79.99
GA,158,415,false,false,0,165.4,70,28.12,280.1,104,23.81,121.8,106,5.48,10.4,9,2.81,1,false,0,a4777cc3-35a3-48a8-9939-0b8816ff9688,60.22,12-16,$60.00 - $79.99
MA,117,408,false,false,0,302.6,83,51.44,167.1,106,14.2,209.8,79,9.44,10.4,7,2.81,1,true,1,2b1cf09e-8a7b-4ef4-93b6-2bacfc6fada5,77.89,8-12,$60.00 - $79.99
RI,121,415,false,true,22,212.3,107,36.09,238,94,20.23,332.8,114,14.98,10.4,2,2.81,1,false,0,5aac9d82-3a56-4f60-b4e5-1dc3d021d47b,74.110000000000014,8-12,$60.00 - $79.99
WY,127,415,true,true,28,95.9,117,16.3,159.5,131,13.56,152.8,132,6.88,10.4,3,2.81,1,false,0,54f00334-bef8-4a25-9f53-8dd7d103d9f6,39.550000000000004,8-12,$20.00 - $39.99
NE,136,415,false,false,0,121.5,80,20.66,220.1,97,18.71,179.5,94,8.08,10.4,5,2.81,1,false,0,91bd669a-b3dc-4113-942d-a29ebfa85c29,50.260000000000005,8-12,$40.00 - $59.99
AL,74,408,false,true,46,277.7,109,47.21,270,114,22.95,165.3,82,7.44,10.4,2,2.81,1,false,0,f44b0c0e-af82-46bb-b916-034399d18edf,80.41,4-8,$80.00 - $99.99
KS,92,408,true,false,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,10.4,2,2.81,1,true,1,e388e827-4391-433f-a563-90b8d5ffe95f,38.78,4-8,$20.00 - $39.99
MS,138,408,false,false,0,138.7,124,23.58,280.3,64,23.83,206.7,98,9.3,10.4,4,2.81,1,false,0,488004c1-d9a8-4dc0-9d47-265472345c17,59.519999999999996,8-12,$40.00 - $59.99
LA,158,408,false,false,0,202,126,34.34,163.5,86,13.9,195.4,84,8.79,10.4,6,2.81,1,false,0,a318939f-0149-4fef-ae3a-59d4863d74de,59.84,12-16,$40.00 - $59.99
KS,24,510,false,true,41,187.1,80,31.81,286.1,77,24.32,188,107,8.46,10.4,2,2.81,1,false,0,9a89ed5a-d388-4425-a460-1c53f643f6f4,67.4,0-4,$60.00 - $79.99
MT,163,510,false,true,23,160,104,27.2,189.4,64,16.1,229.9,118,10.35,10.4,7,2.81,1,false,0,b6eb3ea6-5de6-428a-8e4d-41596cb2e3fb,56.46,12-16,$40.00 - $59.99
NE,112,415,true,true,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,false,0,606f2ec3-6dfb-4a9b-a40b-907fb9093af1,60.47,8-12,$60.00 - $79.99
OR,100,415,false,false,0,129.4,69,22,251.3,73,21.36,157.1,92,7.07,10.4,3,2.81,1,false,0,b2b45488-5b09-4ec6-832f-d43b626d2a5e,53.24,8-12,$40.00 - $59.99
VT,138,415,false,false,0,230.1,107,39.12,212,120,18.02,174.9,119,7.87,13.2,4,3.56,1,false,0,fb0aa1d7-3d9c-4767-82aa-9e08c2c4e46b,68.570000000000007,8-12,$60.00 - $79.99
MA,83,408,false,false,0,286.6,114,48.72,101,138,8.59,199.6,146,8.98,13.2,4,3.56,1,false,0,97abcfcc-7e42-4ebe-b96d-19a87e4c9568,69.850000000000009,4-8,$60.00 - $79.99
WV,144,415,false,false,0,201.1,99,34.19,303.5,74,25.8,224,119,10.08,13.2,2,3.56,1,false,0,8f67cf76-1fae-4865-932a-5d019d5b8655,73.63,8-12,$60.00 - $79.99
RI,87,415,false,false,0,210.7,46,35.82,215.6,116,18.33,170.4,79,7.67,13.2,3,3.56,1,false,0,f4686fd9-be4f-4e2b-97ce-1d2a471b9ee7,65.38,4-8,$60.00 - $79.99
AZ,48,415,false,true,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,false,0,08530c28-5b84-49e7-bbd3-bb628ae0f3d1,54.490000000000009,0-4,$40.00 - $59.99
ND,62,510,false,false,0,196.2,107,33.35,103.9,104,8.83,203.8,88,9.17,13.2,4,3.56,1,false,0,4832af61-ecaf-426d-a17e-e47b58e2ad91,54.910000000000004,4-8,$40.00 - $59.99
NY,90,415,false,false,0,180,58,30.6,229.4,88,19.5,162.2,110,7.3,13.2,9,3.56,1,false,0,8ed1bb41-5511-4408-854f-76d3c81c524d,60.96,4-8,$60.00 - $79.99
NV,105,415,true,true,29,220.7,82,37.52,217.7,110,18.5,190.5,100,8.57,13.2,6,3.56,1,true,1,628a530f-6c11-4d4d-9007-995bdc44a4ca,68.15,8-12,$60.00 - $79.99
KS,164,510,false,true,30,238.8,100,40.6,230,121,19.55,206.3,66,9.28,13.2,8,3.56,1,false,0,353abeb1-1f93-492e-b077-98ab1bd559ea,72.990000000000009,12-16,$60.00 - $79.99
AL,107,408,false,false,0,86.8,95,14.76,108.1,85,9.19,204.3,87,9.19,13.2,3,3.56,1,false,0,27e5de5a-8f5c-4dce-b644-37a69e1cf555,36.7,8-12,$20.00 - $39.99
CT,77,415,false,false,0,221.8,84,37.71,166,125,14.11,210.2,72,9.46,13.2,4,3.56,1,false,0,ece7bbb9-3f05-47a6-93df-a2a1d19d48bb,64.84,4-8,$60.00 - $79.99
MN,62,415,false,false,0,248.7,109,42.28,220,118,18.7,265.7,78,11.96,13.2,2,3.56,1,true,1,e720697d-0439-4087-86cb-783782b8ccde,76.5,4-8,$60.00 - $79.99
AL,70,415,false,false,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,false,0,fb3f4775-023a-49c0-b98d-a60a6567e4ac,60.449999999999996,4-8,$60.00 - $79.99
TN,123,415,false,true,34,305.2,80,51.88,156.5,109,13.3,280,81,12.6,13.2,7,3.56,1,false,0,ab5053f0-2f4a-46ad-88fe-b453abf0045f,81.34,8-12,$80.00 - $99.99
CO,68,408,false,false,0,237.1,105,40.31,223.5,105,19,97.4,79,4.38,13.2,2,3.56,1,false,0,df7ed48e-14e4-4791-9985-abf722eac885,67.25,4-8,$60.00 - $79.99
UT,95,415,false,false,0,155.5,99,26.44,167,75,14.2,190.7,125,8.58,13.2,4,3.56,1,false,0,23002df4-9a95-47a4-8dd0-11e2f779d586,52.78,4-8,$40.00 - $59.99
OH,82,415,false,false,0,179.2,95,30.46,228.9,95,19.46,187.7,100,8.45,13.2,2,3.56,1,false,0,b07c61e7-667c-414c-8125-f06fe4181e1f,61.930000000000007,4-8,$60.00 - $79.99
NE,67,510,false,true,31,175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56,1,false,0,ef12a516-25da-474d-a647-941ed9b84771,60.160000000000004,4-8,$60.00 - $79.99
NV,69,415,false,false,0,153.7,109,26.13,194,105,16.49,256.1,114,11.52,14.1,6,3.81,1,false,0,d2ba9db1-6ac6-4a07-ace9-41b4f1a22b39,57.95,4-8,$40.00 - $59.99
OK,52,510,false,false,0,153.7,100,26.13,174.2,139,14.81,242.3,53,10.9,14.1,3,3.81,1,false,0,37d41602-944c-46cd-9842-238d37cd923c,55.65,4-8,$40.00 - $59.99
WV,167,510,false,false,0,191.5,93,32.56,163.8,76,13.92,189.1,103,8.51,14.1,9,3.81,1,false,0,bcd281ed-ee3c-43a5-ace2-7fdde4e11f3a,58.800000000000004,12-16,$40.00 - $59.99
KY,74,510,true,false,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,true,1,e060bfae-f6ff-4176-83c9-0d0adbf37784,52.18,4-8,$40.00 - $59.99
KS,99,415,false,false,0,191.2,110,32.5,163.9,102,13.93,243.6,114,10.96,14.1,3,3.81,1,false,0,0953b535-3f97-437a-b95d-5713ec2385a3,61.2,8-12,$60.00 - $79.99
OR,65,415,false,false,0,116.8,87,19.86,178.9,93,15.21,182.4,150,8.21,14.1,2,3.81,1,false,0,98d84f5e-c1b5-4bb8-9377-8794af593ecd,47.09,4-8,$40.00 - $59.99
PA,180,415,false,false,0,174.1,94,29.6,147.1,93,12.5,216.9,108,9.76,16.2,3,4.37,1,false,0,44f191d7-585f-4560-aa6b-bb33801f0326,56.23,12-16,$40.00 - $59.99
WY,145,408,false,false,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,false,0,9c7f1841-043f-449b-8d6c-fe3d6ecdf50f,62.95,12-16,$60.00 - $79.99
MA,80,408,false,true,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,false,0,e7649d60-525a-417c-ad7e-47e54b845a4e,64.86,4-8,$60.00 - $79.99
PA,96,510,false,false,0,179.5,125,30.52,162.3,139,13.8,264.5,133,11.9,6.6,2,1.78,1,false,0,9713f7b5-ab62-4494-b903-c97db12b6288,58,4-8,$40.00 - $59.99
AR,87,408,false,false,0,185.8,119,31.59,192.3,83,16.35,200,96,9,6.6,4,1.78,1,false,0,820eb4b2-e4c2-4c2b-89b3-df25b7de8524,58.72,4-8,$40.00 - $59.99
HI,24,415,false,false,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,5,1.78,1,false,0,a6cc425a-13af-47d2-8098-56e3185394f7,64.889999999999986,0-4,$60.00 - $79.99
TX,91,415,false,false,0,251.5,57,42.76,179.1,113,15.22,163.2,72,7.34,6.6,3,1.78,1,false,0,95812e60-22d7-4f32-af51-352685907dc1,67.1,4-8,$60.00 - $79.99
CT,129,510,false,true,27,196.6,89,33.42,180.6,95,15.35,245,83,11.03,6.6,5,1.78,1,false,0,161e62a9-f876-4d89-bcb2-fa94bd724cb9,61.580000000000005,8-12,$60.00 - $79.99
MO,131,408,false,false,0,109.5,95,18.62,332.1,48,28.23,258.6,108,11.64,6.6,7,1.78,1,false,0,88d20ef6-97d8-49b7-a9fd-3c5c9e0cea2a,60.27,8-12,$60.00 - $79.99
NY,21,415,false,false,0,244.7,81,41.6,168,117,14.28,281.5,87,12.67,6.6,1,1.78,1,false,0,b69b4415-6587-4987-85d7-638f7c3b6bcd,70.33,0-4,$60.00 - $79.99
WV,113,510,false,false,0,72.5,88,12.33,204,112,17.34,117.9,118,5.31,6.6,3,1.78,1,false,0,5b7c0a32-d298-4ac0-bff5-e137d3d3fd36,36.760000000000005,8-12,$20.00 - $39.99
WA,119,415,false,true,26,161.3,97,27.42,250.3,110,21.28,142.4,92,6.41,6.6,8,1.78,1,false,0,5c7bf3da-605f-49d4-bf98-e63e28591c59,56.89,8-12,$40.00 - $59.99
NC,63,415,false,true,29,142.3,107,24.19,118.7,56,10.09,240.1,91,10.8,6.6,8,1.78,1,false,0,677fecdb-799b-428d-b24b-e73823d08760,46.86,4-8,$40.00 - $59.99
FL,105,408,false,false,0,181.9,70,30.92,233.5,83,19.85,194.6,80,8.76,8.1,9,2.19,1,false,0,a4fa432b-63a2-4658-b1da-e85dafbef7ba,61.72,8-12,$60.00 - $79.99
CO,76,408,false,true,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1,false,0,c2c5ae01-ca82-422e-9f9a-4b2ff7412802,62.17,4-8,$60.00 - $79.99
AL,106,408,false,true,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1,false,0,7ac8ab69-9f90-4399-8bc6-bad761c4bfd2,44.059999999999995,8-12,$40.00 - $59.99
AL,148,415,false,true,21,262.9,135,44.69,149.5,96,12.71,140.5,109,6.32,8.1,4,2.19,1,false,0,0c0b9aaa-fb7d-4dbb-aa05-e7f98a86f0a9,65.91,12-16,$60.00 - $79.99
IA,1,408,false,true,26,208,115,35.36,185,113,15.73,177.7,144,8,8.1,9,2.19,1,false,0,a5ab01b0-a0a2-417a-928c-337d94bf7507,61.28,0-4,$60.00 - $79.99
OH,125,408,false,false,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,false,0,56e6e567-70e2-4436-b5df-a0918c86b79e,42.289999999999992,8-12,$40.00 - $59.99
OH,159,510,false,false,0,168.5,80,28.65,203.9,119,17.33,199.1,126,8.96,8.1,2,2.19,1,false,0,39adfc91-91e6-4a88-a6cb-016d03022dd4,57.129999999999995,12-16,$40.00 - $59.99
